Country_Region,Confirmed,Deaths,Mortality Rate
El Salvador,78,4,5.128205128205128
Guatemala,77,3,3.896103896103896
Togo,65,3,4.615384615384616
Barbados,63,3,4.761904761904762
Jamaica,63,3,4.761904761904762
Mali,56,5,8.928571428571429
Ethiopia,52,2,3.8461538461538463
Uganda,52,0,0.0
Congo (Brazzaville),45,5,11.11111111111111
Zambia,39,1,2.564102564102564
Bahamas,33,6,18.181818181818183
Guinea-Bissau,33,0,0.0
Guyana,33,5,15.151515151515152
Eritrea,31,0,0.0
Gabon,30,1,3.3333333333333335
Benin,26,1,3.8461538461538463
Haiti,25,1,4.0
Tanzania,24,1,4.166666666666666
Burma,22,1,4.545454545454546
Libya,20,1,5.0
Antigua and Barbuda,19,1,5.263157894736842
Maldives,19,0,0.0
Syria,19,2,10.526315789473683
Angola,17,2,11.76470588235294
Namibia,16,0,0.0
Equatorial Guinea,16,0,0.0
Fiji,15,0,0.0
Mongolia,15,0,0.0
Dominica,15,0,0.0
Sudan,14,2,14.285714285714285
Liberia,14,3,21.428571428571427
Saint Lucia,14,0,0.0
Laos,14,0,0.0
Grenada,12,0,0.0
Seychelles,11,0,0.0
Saint Kitts and Nevis,11,0,0.0
Zimbabwe,11,2,18.181818181818183
Eswatini,10,0,0.0
Suriname,10,1,10.0
Chad,10,0,0.0
Mozambique,10,0,0.0
Nepal,9,0,0.0
MS Zaandam,9,2,22.22222222222222
Saint Vincent and the Grenadines,8,0,0.0
Central African Republic,8,0,0.0
Somalia,8,0,0.0
Malawi,8,1,12.5
Cabo Verde,7,1,14.285714285714285
Belize,7,1,14.285714285714285
Holy See,7,0,0.0
Sierra Leone,6,0,0.0
Botswana,6,1,16.666666666666664
Mauritania,6,1,16.666666666666664
Nicaragua,6,1,16.666666666666664
Bhutan,5,0,0.0
Western Sahara,4,0,0.0
Gambia,4,1,25.0
Sao Tome and Principe,4,0,0.0
Burundi,3,0,0.0
Papua New Guinea,2,0,0.0
South Sudan,2,0,0.0
Timor-Leste,1,0,0.0
