Country_Region,Confirmed,Deaths,Mortality Rate
Cote d'Ivoire,245,1,0.40816326530612246
Vietnam,240,0,0.0
Senegal,219,2,0.91324200913242
West Bank and Gaza,217,1,0.4608294930875576
Nigeria,214,4,1.8691588785046727
Malta,213,0,0.0
Ghana,205,5,2.4390243902439024
Montenegro,201,2,0.9950248756218906
Mauritius,196,7,3.571428571428571
Sri Lanka,166,5,3.0120481927710845
Georgia,162,1,0.6172839506172839
Venezuela,155,7,4.516129032258064
Congo (Kinshasa),154,18,11.688311688311687
Niger,144,8,5.555555555555555
Kyrgyzstan,144,1,0.6944444444444444
Bolivia,139,10,7.194244604316546
Kosovo,135,1,0.7407407407407408
Brunei,135,1,0.7407407407407408
Kenya,126,4,3.1746031746031744
Cambodia,114,0,0.0
Guinea,111,0,0.0
Trinidad and Tobago,103,6,5.825242718446602
Rwanda,102,0,0.0
Paraguay,96,3,3.125
Liechtenstein,77,1,1.2987012987012987
Bangladesh,70,8,11.428571428571429
Madagascar,70,0,0.0
Monaco,66,1,1.5151515151515151
Guatemala,61,2,3.278688524590164
El Salvador,56,3,5.357142857142857
Jamaica,53,3,5.660377358490567
Barbados,52,0,0.0
Djibouti,50,0,0.0
Uganda,48,0,0.0
Mali,41,3,7.317073170731707
Togo,41,3,7.317073170731707
Zambia,39,1,2.564102564102564
Ethiopia,38,0,0.0
Eritrea,29,0,0.0
Bahamas,28,4,14.285714285714285
Guyana,23,4,17.391304347826086
Congo (Brazzaville),22,2,9.090909090909092
Burma,21,1,4.761904761904762
Gabon,21,1,4.761904761904762
Haiti,20,0,0.0
Tanzania,20,1,5.0
Maldives,19,0,0.0
Guinea-Bissau,18,0,0.0
Libya,18,1,5.555555555555555
Syria,16,2,12.5
Benin,16,0,0.0
Equatorial Guinea,16,0,0.0
Antigua and Barbuda,15,0,0.0
Dominica,14,0,0.0
Mongolia,14,0,0.0
Saint Lucia,14,0,0.0
Namibia,14,0,0.0
Fiji,12,0,0.0
Grenada,12,0,0.0
Seychelles,10,0,0.0
Laos,10,0,0.0
Liberia,10,1,10.0
Angola,10,2,20.0
Sudan,10,2,20.0
Suriname,10,1,10.0
Mozambique,10,0,0.0
MS Zaandam,9,2,22.22222222222222
Nepal,9,0,0.0
Zimbabwe,9,1,11.11111111111111
Eswatini,9,0,0.0
Saint Kitts and Nevis,9,0,0.0
Chad,9,0,0.0
Central African Republic,8,0,0.0
Holy See,7,0,0.0
Cabo Verde,7,1,14.285714285714285
Somalia,7,0,0.0
Saint Vincent and the Grenadines,7,0,0.0
Mauritania,6,1,16.666666666666664
Bhutan,5,0,0.0
Nicaragua,5,1,20.0
Botswana,4,1,25.0
Belize,4,0,0.0
Malawi,4,0,0.0
Gambia,4,1,25.0
Sierra Leone,4,0,0.0
Burundi,3,0,0.0
Papua New Guinea,1,0,0.0
Timor-Leste,1,0,0.0
