Country_Region,Confirmed,Deaths,Mortality Rate
Barbados,18,0,0.0
Uganda,14,0,0.0
Maldives,13,0,0.0
Zambia,12,0,0.0
Ethiopia,12,0,0.0
Tanzania,12,0,0.0
Djibouti,11,0,0.0
Mongolia,10,0,0.0
Equatorial Guinea,9,0,0.0
El Salvador,9,0,0.0
Suriname,8,0,0.0
Haiti,8,0,0.0
Namibia,7,0,0.0
Niger,7,1,14.285714285714285
Dominica,7,0,0.0
Seychelles,7,0,0.0
Benin,6,0,0.0
Gabon,6,1,16.666666666666664
Fiji,5,0,0.0
Syria,5,0,0.0
Guyana,5,1,20.0
Bahamas,5,0,0.0
Mozambique,5,0,0.0
Guinea,4,0,0.0
Congo (Brazzaville),4,0,0.0
Holy See,4,0,0.0
Eswatini,4,0,0.0
Eritrea,4,0,0.0
Cabo Verde,4,1,25.0
Chad,3,0,0.0
Central African Republic,3,0,0.0
Antigua and Barbuda,3,0,0.0
Angola,3,0,0.0
Zimbabwe,3,1,33.33333333333333
Sudan,3,1,33.33333333333333
Saint Lucia,3,0,0.0
Nepal,3,0,0.0
Liberia,3,0,0.0
Laos,3,0,0.0
Gambia,3,1,33.33333333333333
Guinea-Bissau,2,0,0.0
Saint Kitts and Nevis,2,0,0.0
Bhutan,2,0,0.0
Belize,2,0,0.0
Mali,2,0,0.0
Mauritania,2,0,0.0
Nicaragua,2,0,0.0
Saint Vincent and the Grenadines,1,0,0.0
Grenada,1,0,0.0
Somalia,1,0,0.0
Timor-Leste,1,0,0.0
Libya,1,0,0.0
Papua New Guinea,1,0,0.0
